-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6265880196964545	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
-1	0.6000967767960119	88.0	98.95
