-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	93.52	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
-1	0.5850105441923004	94.2	96.0
